transaction_id,user_id,timestamp,amount,sender_id,receiver_id,transaction_type,merchant_category,device_id,location,status,is_anomaly_ground_truth,anomaly_type,hour,day_of_week,day,is_weekend,is_night,previous_amount,previous_timestamp,minutes_since_previous,user_mean_amount,user_median_amount,amount_to_user_mean,amount_deviation,user_transaction_count,first_device,is_new_device,previous_location,is_location_change,recipient_pair,recipient_transaction_count,is_new_recipient,hour_sin,hour_cos,is_transaction_burst,log_amount
TXN000590,USER0369,2026-01-02 03:11:29,1348.53,USER0369,MERCHANT0493,RECHARGE,Travel,DEV0369,Hyderabad,SUCCESS,0,NORMAL,3,4,2026-01-02,0,1,404.91,2026-01-01 22:02:17,309.2,438.95500000000004,438.95500000000004,3.072137235024091,909.5749999999999,2,DEV0369,0,Hyderabad,0,USER0369_MERCHANT0493,0,1,0.7071067811865476,0.7071067811865476,0,7.207511662666691
TXN002546,USER0369,2026-01-05 19:27:36,1127.38,USER0369,MERCHANT0493,RECHARGE,Grocery,DEV0369,Hyderabad,FAILED,0,NORMAL,19,0,2026-01-05,0,0,1348.53,2026-01-02 03:11:29,5296.116666666667,742.1466666666666,473.0,1.5190797865650996,385.23333333333346,3,DEV0369,0,Hyderabad,0,USER0369_MERCHANT0493,1,0,-0.9659258262890684,0.2588190451025203,0,7.028538254759493
TXN003401,USER0369,2026-01-07 10:12:16,1157.34,USER0369,MERCHANT0230,BILL_PAYMENT,Shopping,DEV0369,Hyderabad,SUCCESS,0,NORMAL,10,2,2026-01-07,0,0,1127.38,2026-01-05 19:27:36,2324.6666666666665,838.455,800.19,1.3803245254664829,318.8849999999999,4,DEV0369,0,Hyderabad,0,USER0369_MERCHANT0230,0,1,0.49999999999999994,-0.8660254037844387,0,7.054743224709904
TXN005689,USER0369,2026-01-11 17:13:33,1018.88,USER0369,MERCHANT0041,BILL_PAYMENT,Utilities,DEV0369,Hyderabad,FAILED,0,NORMAL,17,6,2026-01-11,1,0,1157.34,2026-01-07 10:12:16,6181.283333333334,902.232,1127.38,1.129288254018922,116.64800000000002,5,DEV0369,0,Hyderabad,0,USER0369_MERCHANT0041,0,1,-0.9659258262890683,-0.25881904510252063,0,6.927440252298535
TXN006064,USER0369,2026-01-12 10:49:33,822.81,USER0369,MERCHANT0404,RECHARGE,Entertainment,DEV0369,Hyderabad,SUCCESS,0,NORMAL,10,0,2026-01-12,0,0,1018.88,2026-01-11 17:13:33,1056.0,921.6733333333333,1073.13,0.8927349530925635,-98.86333333333334,6,DEV0369,0,Hyderabad,0,USER0369_MERCHANT0404,0,1,0.49999999999999994,-0.8660254037844387,0,6.713939920796962
TXN007306,USER0369,2026-01-14 18:30:02,326.86,USER0369,MERCHANT0123,P2P,Grocery,DEV0369,Hyderabad,SUCCESS,0,NORMAL,18,2,2026-01-14,0,0,822.81,2026-01-12 10:49:33,3340.483333333333,907.5500000000001,1018.88,0.36015646520852845,-580.69,7,DEV0369,0,Hyderabad,0,USER0369_MERCHANT0123,1,0,-1.0,-1.8369701987210297e-16,0,5.79258668799831
TXN007578,USER0369,2026-01-15 06:46:43,1404.78,USER0369,MERCHANT0227,P2P,Travel,DEV0369,Hyderabad,FAILED,0,NORMAL,6,3,2026-01-15,0,0,326.86,2026-01-14 18:30:02,736.6833333333333,834.96375,920.845,1.6824442977314884,569.81625,8,DEV0369,0,Hyderabad,0,USER0369_MERCHANT0227,0,1,1.0,6.123233995736766e-17,0,7.248347587865814
TXN007805,USER0369,2026-01-15 17:11:40,1554.64,USER0369,MERCHANT0454,RECHARGE,Travel,DEV0369,Hyderabad,SUCCESS,0,NORMAL,17,3,2026-01-15,0,0,1404.78,2026-01-15 06:46:43,624.95,898.2766666666666,1018.88,1.7306917319459856,656.3633333333335,9,DEV0369,0,Hyderabad,0,USER0369_MERCHANT0454,0,1,-0.9659258262890683,-0.25881904510252063,0,7.349642315502046
TXN008062,USER0369,2026-01-16 05:32:30,923.74,USER0369,MERCHANT0249,P2M,Shopping,DEV0369,Hyderabad,SUCCESS,0,NORMAL,5,4,2026-01-16,0,1,1554.64,2026-01-15 17:11:40,740.8333333333334,963.9130000000001,1073.13,0.9583230021796572,-40.173000000000116,10,DEV0369,0,Hyderabad,0,USER0369_MERCHANT0249,0,1,0.9659258262890683,0.25881904510252074,0,6.8295126169206535
TXN000049,USER0370,2026-01-01 02:18:21,802.91,USER0370,MERCHANT0055,P2P,Grocery,DEV0370,Pune,SUCCESS,0,NORMAL,2,3,2026-01-01,0,1,0.0,,1440.0,997.165,997.165,0.8051927213650699,-194.255,0,DEV0370,0,,0,USER0370_MERCHANT0055,0,1,0.49999999999999994,0.8660254037844387,0,6.689487322614676
TXN000384,USER0370,2026-01-01 18:10:10,614.1,USER0370,MERCHANT0151,P2M,Healthcare,DEV0370,Pune,FAILED,0,NORMAL,18,3,2026-01-01,0,0,802.91,2026-01-01 02:18:21,951.8166666666667,802.91,802.91,0.7648428840094158,-188.80999999999995,1,DEV0370,0,Pune,0,USER0370_MERCHANT0151,0,1,-1.0,-1.8369701987210297e-16,0,6.421784856214322
TXN000510,USER0370,2026-01-01 23:33:29,1238.95,USER0370,MERCHANT0185,BILL_PAYMENT,Shopping,DEV0370,Pune,SUCCESS,0,NORMAL,23,3,2026-01-01,0,1,614.1,2026-01-01 18:10:10,323.31666666666666,708.505,708.505,1.7486820841066755,530.445,2,DEV0370,0,Pune,0,USER0370_MERCHANT0185,0,1,-0.25881904510252157,0.9659258262890681,0,7.122826335205461
TXN002218,USER0370,2026-01-05 04:41:38,946.39,USER0370,MERCHANT0485,BILL_PAYMENT,Healthcare,DEV0370,Pune,SUCCESS,0,NORMAL,4,0,2026-01-05,0,1,1238.95,2026-01-01 23:33:29,4628.15,885.32,802.91,1.0689807075407762,61.069999999999936,3,DEV0370,0,Pune,0,USER0370_MERCHANT0485,0,1,0.8660254037844386,0.5000000000000001,0,6.853710835230229
TXN002519,USER0370,2026-01-05 18:26:06,589.65,USER0370,MERCHANT0238,P2P,Entertainment,DEV0370,Pune,SUCCESS,0,NORMAL,18,0,2026-01-05,0,0,946.39,2026-01-05 04:41:38,824.4666666666667,900.5875,874.65,0.6547392674226546,-310.9375,4,DEV0370,0,Pune,0,USER0370_MERCHANT0238,0,1,-1.0,-1.8369701987210297e-16,0,6.3812236253945285
TXN005763,USER0370,2026-01-11 20:48:10,597.84,USER0370,MERCHANT0249,P2P,Healthcare,DEV0370,Pune,SUCCESS,0,NORMAL,20,6,2026-01-11,1,0,589.65,2026-01-05 18:26:06,8782.066666666668,838.4,802.91,0.7130725190839695,-240.55999999999995,5,DEV0370,0,Pune,0,USER0370_MERCHANT0249,0,1,-0.8660254037844386,0.5000000000000001,0,6.394994450581636
TXN006221,USER0370,2026-01-12 18:14:18,646.46,USER0370,MERCHANT0467,P2M,Utilities,DEV0370,Pune,SUCCESS,0,NORMAL,18,0,2026-01-12,0,0,597.84,2026-01-11 20:48:10,1286.1333333333334,798.3066666666667,708.505,0.8097890534965677,-151.8466666666667,6,DEV0370,0,Pune,0,USER0370_MERCHANT0467,0,1,-1.0,-1.8369701987210297e-16,0,6.473057015603698
TXN006465,USER0370,2026-01-13 05:02:24,920.83,USER0370,MERCHANT0404,RECHARGE,Grocery,DEV0370,Pune,SUCCESS,0,NORMAL,5,1,2026-01-13,0,1,646.46,2026-01-12 18:14:18,648.1,776.6142857142858,646.46,1.1856979931203209,144.21571428571428,7,DEV0370,0,Pune,0,USER0370_MERCHANT0404,0,1,0.9659258262890683,0.25881904510252074,0,6.826360824777442
TXN006891,USER0370,2026-01-13 23:51:30,954.24,USER0370,MERCHANT0060,BILL_PAYMENT,Shopping,DEV0370,Pune,SUCCESS,0,NORMAL,23,1,2026-01-13,0,1,920.83,2026-01-13 05:02:24,1129.1,794.64125,724.685,1.200843776987414,159.59875,8,DEV0370,0,Pune,0,USER0370_MERCHANT0060,0,1,-0.25881904510252157,0.9659258262890681,0,6.861962617808461
TXN007463,USER0370,2026-01-15 01:34:46,319.93,USER0370,MERCHANT0112,BILL_PAYMENT,Entertainment,DEV0370,Pune,SUCCESS,0,NORMAL,1,3,2026-01-15,0,1,954.24,2026-01-13 23:51:30,1543.2666666666667,812.3744444444444,802.91,0.3938208571033883,-492.4444444444444,9,DEV0370,0,Pune,0,USER0370_MERCHANT0112,0,1,0.25881904510252074,0.9659258262890683,0,5.77122303081379
TXN007572,USER0370,2026-01-15 06:28:05,685.7,USER0370,MERCHANT0141,BILL_PAYMENT,Shopping,DEV0370,Pune,SUCCESS,0,NORMAL,6,3,2026-01-15,0,0,319.93,2026-01-15 01:34:46,293.31666666666666,763.13,724.685,0.8985362913265106,-77.42999999999995,10,DEV0370,0,Pune,0,USER0370_MERCHANT0141,0,1,1.0,6.123233995736766e-17,0,6.531897515626631
TXN008096,USER0370,2026-01-16 07:13:20,8875.06,USER0370,MERCHANT0007,RECHARGE,Entertainment,DEV0370,Pune,SUCCESS,1,HIGH_AMOUNT,7,4,2026-01-16,0,0,685.7,2026-01-15 06:28:05,1485.25,756.0909090909091,685.7,11.738085848262594,8118.9690909090905,11,DEV0370,0,Pune,0,USER0370_MERCHANT0007,0,1,0.9659258262890683,-0.25881904510252063,0,9.09111304383135
TXN009455,USER0370,2026-01-18 20:16:45,477.32,USER0370,MERCHANT0025,P2P,Shopping,DEV0370,Pune,SUCCESS,0,NORMAL,20,6,2026-01-18,1,0,8875.06,2026-01-16 07:13:20,3663.4166666666665,1432.6716666666664,744.3050000000001,0.3331677530208713,-955.3516666666665,12,DEV0370,0,Pune,0,USER0370_MERCHANT0025,0,1,-0.8660254037844386,0.5000000000000001,0,6.170279964572649
TXN000499,USER0371,2026-01-01 23:05:00,1269.83,USER0371,MERCHANT0314,BILL_PAYMENT,Food,DEV0371,Kolkata,FAILED,0,NORMAL,23,3,2026-01-01,0,1,0.0,,1440.0,997.165,997.165,1.2734402029754353,272.66499999999996,0,DEV0371,0,,0,USER0371_MERCHANT0314,0,1,-0.25881904510252157,0.9659258262890681,0,7.1474255092932975
TXN001859,USER0371,2026-01-04 12:01:14,1571.6,USER0371,MERCHANT0138,BILL_PAYMENT,Healthcare,DEV0371,Kolkata,FAILED,0,NORMAL,12,6,2026-01-04,1,0,1269.83,2026-01-01 23:05:00,3656.233333333333,1269.83,1269.83,1.2376459841081089,301.77,1,DEV0371,0,Kolkata,0,USER0371_MERCHANT0138,0,1,1.2246467991473532e-16,-1.0,0,7.360485579557416
TXN001884,USER0371,2026-01-04 13:04:50,950.86,USER0371,MERCHANT0041,BILL_PAYMENT,Utilities,DEV0371,Kolkata,FAILED,0,NORMAL,13,6,2026-01-04,1,0,1571.6,2026-01-04 12:01:14,63.6,1420.715,1420.715,0.6692827203204021,-469.8549999999999,2,DEV0371,0,Kolkata,0,USER0371_MERCHANT0041,0,1,-0.2588190451025208,-0.9659258262890683,0,6.858417965153627
TXN003294,USER0371,2026-01-07 05:22:09,1122.72,USER0371,MERCHANT0409,BILL_PAYMENT,Grocery,DEV0371,Kolkata,SUCCESS,0,NORMAL,5,2,2026-01-07,0,1,950.86,2026-01-04 13:04:50,3857.3166666666666,1264.0966666666666,1269.83,0.8881599244783496,-141.37666666666655,3,DEV0371,0,Kolkata,0,USER0371_MERCHANT0409,0,1,0.9659258262890683,0.25881904510252074,0,7.024399889100222
TXN003573,USER0371,2026-01-07 18:03:47,824.59,USER0371,MERCHANT0164,BILL_PAYMENT,Utilities,DEV0371,Kolkata,SUCCESS,0,NORMAL,18,2,2026-01-07,0,0,1122.72,2026-01-07 05:22:09,761.6333333333333,1228.7525,1196.275,0.6710790008565598,-404.1625,4,DEV0371,0,Kolkata,0,USER0371_MERCHANT0164,0,1,-1.0,-1.8369701987210297e-16,0,6.716098282250842
TXN004067,USER0371,2026-01-08 16:00:18,963.36,USER0371,MERCHANT0133,P2M,Travel,DEV0371,Kolkata,SUCCESS,0,NORMAL,16,3,2026-01-08,0,0,824.59,2026-01-07 18:03:47,1316.5166666666667,1147.9199999999998,1122.72,0.8392222454526449,-184.55999999999983,5,DEV0371,0,Kolkata,0,USER0371_MERCHANT0133,0,1,-0.8660254037844385,-0.5000000000000004,0,6.871464668881099
TXN004204,USER0371,2026-01-08 22:11:50,935.16,USER0371,MERCHANT0245,RECHARGE,Healthcare,DEV0371,Kolkata,SUCCESS,0,NORMAL,22,3,2026-01-08,0,0,963.36,2026-01-08 16:00:18,371.53333333333336,1117.16,1043.04,0.8370868989222671,-182.0000000000001,6,DEV0371,0,Kolkata,0,USER0371_MERCHANT0245,0,1,-0.5000000000000004,0.8660254037844384,0,6.841786402039926
TXN004990,USER0371,2026-01-10 09:18:17,386.0,USER0371,MERCHANT0331,BILL_PAYMENT,Shopping,DEV0371,Kolkata,SUCCESS,0,NORMAL,9,5,2026-01-10,1,0,935.16,2026-01-08 22:11:50,2106.45,1091.16,963.36,0.3537519703801459,-705.1600000000001,7,DEV0371,0,Kolkata,0,USER0371_MERCHANT0331,0,1,0.7071067811865476,-0.7071067811865475,0,5.958424693029782
TXN005813,USER0371,2026-01-11 22:53:46,1113.98,USER0371,MERCHANT0204,P2M,Grocery,DEV0371,Kolkata,FAILED,0,NORMAL,22,6,2026-01-11,1,0,386.0,2026-01-10 09:18:17,2255.483333333333,1003.015,957.11,1.110631446189738,110.96500000000003,8,DEV0371,0,Kolkata,0,USER0371_MERCHANT0204,0,1,-0.5000000000000004,0.8660254037844384,0,7.0165917465136145
TXN006104,USER0371,2026-01-12 12:36:47,880.31,USER0371,MERCHANT0368,P2M,Shopping,DEV0371,Kolkata,SUCCESS,0,NORMAL,12,0,2026-01-12,0,0,1113.98,2026-01-11 22:53:46,823.0166666666667,1015.3444444444444,963.36,0.8670062704500935,-135.0344444444445,9,DEV0371,0,Kolkata,0,USER0371_MERCHANT0368,0,1,1.2246467991473532e-16,-1.0,0,6.781409436915176
TXN006898,USER0371,2026-01-14 00:12:14,2608.56,USER0371,MERCHANT0424,BILL_PAYMENT,Utilities,UNKNOWN_DEV40872,Kolkata,SUCCESS,1,NEW_DEVICE,0,2,2026-01-14,0,1,880.31,2026-01-12 12:36:47,2135.45,1001.841,957.11,2.603766465936211,1606.719,10,DEV0371,1,Kolkata,0,USER0371_MERCHANT0424,0,1,0.0,1.0,0,7.866936903729655
TXN007495,USER0371,2026-01-15 03:04:49,956.9,USER0371,MERCHANT0216,RECHARGE,Grocery,DEV0371,Kolkata,SUCCESS,0,NORMAL,3,3,2026-01-15,0,1,2608.56,2026-01-14 00:12:14,1612.5833333333333,1147.9063636363635,963.36,0.8336045781371145,-191.00636363636352,11,DEV0371,0,Kolkata,0,USER0371_MERCHANT0216,0,1,0.7071067811865476,0.7071067811865476,0,6.864743388388846
TXN007885,USER0371,2026-01-15 21:15:39,1692.1,USER0371,MERCHANT0453,P2M,Entertainment,DEV0371,Kolkata,FAILED,0,NORMAL,21,3,2026-01-15,0,0,956.9,2026-01-15 03:04:49,1090.8333333333333,1131.9891666666665,960.13,1.4948022912468981,560.1108333333334,12,DEV0371,0,Kolkata,0,USER0371_MERCHANT0453,0,1,-0.7071067811865477,0.7071067811865474,0,7.4343164471341865
TXN008272,USER0371,2026-01-16 14:58:16,369.74,USER0371,MERCHANT0158,RECHARGE,Grocery,DEV0371,Kolkata,SUCCESS,0,NORMAL,14,4,2026-01-16,0,0,1692.1,2026-01-15 21:15:39,1062.6166666666666,1175.0746153846153,963.36,0.31465235922825197,-805.3346153846153,13,DEV0371,0,Kolkata,0,USER0371_MERCHANT0158,0,1,-0.4999999999999997,-0.8660254037844388,0,5.915501008300943
TXN006736,USER0372,2026-01-13 17:10:10,452.06,USER0372,MERCHANT0278,P2P,Utilities,DEV0372,Mumbai,SUCCESS,0,NORMAL,17,1,2026-01-13,0,0,0.0,,1440.0,997.165,997.165,0.45334523373764624,-545.105,0,DEV0372,0,,0,USER0372_MERCHANT0278,0,1,-0.9659258262890683,-0.25881904510252063,0,6.1160245670433895
TXN009923,USER0372,2026-01-19 18:03:24,1120.61,USER0372,MERCHANT0372,P2P,Shopping,DEV0372,Mumbai,SUCCESS,0,NORMAL,18,0,2026-01-19,0,0,452.06,2026-01-13 17:10:10,8693.233333333334,452.06,452.06,2.4788966066451352,668.55,1,DEV0372,0,Mumbai,0,USER0372_MERCHANT0372,0,1,-1.0,-1.8369701987210297e-16,0,7.022520432075102
TXN000942,USER0373,2026-01-02 18:27:32,2020.17,USER0373,MERCHANT0500,P2M,Shopping,DEV0373,Pune,SUCCESS,0,NORMAL,18,4,2026-01-02,0,0,0.0,,1440.0,997.165,997.165,2.0259134646723465,1023.0050000000001,0,DEV0373,0,,0,USER0373_MERCHANT0500,0,1,-1.0,-1.8369701987210297e-16,0,7.611431830639878
TXN000971,USER0373,2026-01-02 19:51:41,1506.57,USER0373,MERCHANT0497,RECHARGE,Food,DEV0373,Pune,SUCCESS,0,NORMAL,19,4,2026-01-02,0,0,2020.17,2026-01-02 18:27:32,84.15,2020.17,2020.17,0.7457639703589302,-513.6000000000001,1,DEV0373,0,Pune,0,USER0373_MERCHANT0497,0,1,-0.9659258262890684,0.2588190451025203,0,7.3182543620174885
TXN002123,USER0373,2026-01-05 00:18:07,1899.81,USER0373,MERCHANT0205,RECHARGE,Travel,DEV0373,Pune,SUCCESS,0,NORMAL,0,0,2026-01-05,0,1,1506.57,2026-01-02 19:51:41,3146.4333333333334,1763.37,1763.37,1.0773745725514214,136.44000000000005,2,DEV0373,0,Pune,0,USER0373_MERCHANT0205,0,1,0.0,1.0,0,7.550035390097248
TXN004051,USER0373,2026-01-08 15:11:42,3128.21,USER0373,MERCHANT0024,BILL_PAYMENT,Healthcare,DEV0373,Pune,SUCCESS,0,NORMAL,15,3,2026-01-08,0,0,1899.81,2026-01-05 00:18:07,5213.583333333333,1808.8500000000001,1899.81,1.7293916023993143,1319.36,3,DEV0373,0,Pune,0,USER0373_MERCHANT0024,0,1,-0.7071067811865471,-0.7071067811865479,0,8.048535855510792
TXN004235,USER0373,2026-01-08 23:42:29,3809.14,USER0373,MERCHANT0211,RECHARGE,Grocery,DEV0373,Pune,SUCCESS,0,NORMAL,23,3,2026-01-08,0,1,3128.21,2026-01-08 15:11:42,510.78333333333336,2138.69,1959.99,1.781062239034175,1670.4499999999998,4,DEV0373,0,Pune,0,USER0373_MERCHANT0211,0,1,-0.25881904510252157,0.9659258262890681,0,8.245421212852476
TXN004644,USER0373,2026-01-09 18:04:55,2722.54,USER0373,MERCHANT0093,RECHARGE,Grocery,DEV0373,Pune,SUCCESS,0,NORMAL,18,4,2026-01-09,0,0,3809.14,2026-01-08 23:42:29,1102.4333333333334,2472.7799999999997,2020.17,1.1010037285969638,249.76000000000022,5,DEV0373,0,Pune,0,USER0373_MERCHANT0093,0,1,-1.0,-1.8369701987210297e-16,0,7.909687783699537
TXN004986,USER0373,2026-01-10 09:09:48,2484.45,USER0373,MERCHANT0123,RECHARGE,Healthcare,DEV0373,Pune,SUCCESS,0,NORMAL,9,5,2026-01-10,1,0,2722.54,2026-01-09 18:04:55,904.8833333333333,2514.4066666666668,2371.355,0.9880859898027632,-29.956666666666933,6,DEV0373,0,Pune,0,USER0373_MERCHANT0123,0,1,0.7071067811865476,-0.7071067811865475,0,7.818209008655659
TXN005890,USER0373,2026-01-12 02:29:23,2930.93,USER0373,MERCHANT0260,BILL_PAYMENT,Travel,DEV0373,Pune,FAILED,0,NORMAL,2,0,2026-01-12,0,1,2484.45,2026-01-10 09:09:48,2479.5833333333335,2510.1271428571426,2484.45,1.1676420488660506,420.8028571428572,7,DEV0373,0,Pune,0,USER0373_MERCHANT0260,0,1,0.49999999999999994,0.8660254037844387,0,7.9834161882331385
TXN006154,USER0373,2026-01-12 15:02:47,3538.08,USER0373,MERCHANT0266,BILL_PAYMENT,Travel,DEV0373,Pune,SUCCESS,0,NORMAL,15,0,2026-01-12,0,0,2930.93,2026-01-12 02:29:23,753.4,2562.7275,2603.495,1.3805915767478205,975.3525,8,DEV0373,0,Pune,0,USER0373_MERCHANT0266,0,1,-0.7071067811865471,-0.7071067811865479,0,8.17162208534569
TXN006482,USER0373,2026-01-13 05:44:07,2090.44,USER0373,MERCHANT0261,RECHARGE,Utilities,DEV0373,Pune,FAILED,0,NORMAL,5,1,2026-01-13,0,1,3538.08,2026-01-12 15:02:47,881.3333333333334,2671.1000000000004,2722.54,0.7826139043839616,-580.6600000000003,9,DEV0373,0,Pune,0,USER0373_MERCHANT0261,0,1,0.9659258262890683,0.25881904510252074,0,7.645608102925934
TXN007079,USER0373,2026-01-14 08:36:27,3420.83,USER0373,MERCHANT0032,BILL_PAYMENT,Utilities,DEV0373,Pune,FAILED,0,NORMAL,8,2,2026-01-14,0,0,2090.44,2026-01-13 05:44:07,1612.3333333333333,2613.034,2603.495,1.3091410215098616,807.7959999999998,10,DEV0373,0,Pune,0,USER0373_MERCHANT0032,0,1,0.8660254037844387,-0.4999999999999998,0,8.137930774667563
TXN007295,USER0373,2026-01-14 18:01:13,1067.13,USER0373,MERCHANT0186,P2P,Entertainment,DEV0373,Pune,SUCCESS,0,NORMAL,18,2,2026-01-14,0,0,3420.83,2026-01-14 08:36:27,564.7666666666667,2686.47,2722.54,0.39722386626316325,-1619.3399999999997,11,DEV0373,0,Pune,0,USER0373_MERCHANT0186,0,1,-1.0,-1.8369701987210297e-16,0,6.973664734958958
TXN008816,USER0373,2026-01-17 15:52:25,2219.64,USER0373,MERCHANT0298,BILL_PAYMENT,Shopping,DEV0373,Pune,SUCCESS,0,NORMAL,15,5,2026-01-17,1,0,1067.13,2026-01-14 18:01:13,4191.2,2551.525,2603.495,0.8699268084772831,-331.8850000000002,12,DEV0373,0,Pune,0,USER0373_MERCHANT0298,0,1,-0.7071067811865471,-0.7071067811865479,0,7.70555072160753
TXN009630,USER0373,2026-01-19 04:11:58,1126.51,USER0373,MERCHANT0324,P2M,Entertainment,DEV0373,Pune,SUCCESS,0,NORMAL,4,0,2026-01-19,0,1,2219.64,2026-01-17 15:52:25,2179.55,2525.995384615385,2484.45,0.4459667689264308,-1399.4853846153849,13,DEV0373,0,Pune,0,USER0373_MERCHANT0324,0,1,0.8660254037844386,0.5000000000000001,0,7.027766940517103
TXN009779,USER0373,2026-01-19 11:13:41,2085.89,USER0373,MERCHANT0474,P2M,Food,DEV0373,Pune,SUCCESS,0,NORMAL,11,0,2026-01-19,0,0,1126.51,2026-01-19 04:11:58,421.71666666666664,2426.032142857143,2352.045,0.8597948737577084,-340.14214285714297,14,DEV0373,0,Pune,0,USER0373_MERCHANT0474,0,1,0.258819045102521,-0.9659258262890682,0,7.64343019845286
TXN000502,USER0374,2026-01-01 23:15:01,1457.8,USER0374,MERCHANT0438,RECHARGE,Shopping,DEV0374,Pune,SUCCESS,0,NORMAL,23,3,2026-01-01,0,1,0.0,,1440.0,997.165,997.165,1.461944612977792,460.635,0,DEV0374,0,,0,USER0374_MERCHANT0438,0,1,-0.25881904510252157,0.9659258262890681,0,7.285369458934525
TXN002654,USER0374,2026-01-06 00:30:44,880.71,USER0374,MERCHANT0025,P2M,Grocery,DEV0374,Pune,SUCCESS,0,NORMAL,0,1,2026-01-06,0,1,1457.8,2026-01-01 23:15:01,5835.716666666666,1457.8,1457.8,0.6041363698724105,-577.0899999999999,1,DEV0374,0,Pune,0,USER0374_MERCHANT0025,0,1,0.0,1.0,0,6.781863203754876
TXN003652,USER0374,2026-01-07 21:44:59,1758.6,USER0374,MERCHANT0478,P2P,Travel,DEV0374,Pune,SUCCESS,0,NORMAL,21,2,2026-01-07,0,0,880.71,2026-01-06 00:30:44,2714.25,1169.255,1169.255,1.5040346203351704,589.3449999999998,2,DEV0374,0,Pune,0,USER0374_MERCHANT0478,0,1,-0.7071067811865477,0.7071067811865474,0,7.472841789474565
TXN004886,USER0374,2026-01-10 04:38:25,2501.13,USER0374,MERCHANT0488,P2M,Food,DEV0374,Pune,FAILED,0,NORMAL,4,5,2026-01-10,1,1,1758.6,2026-01-07 21:44:59,3293.4333333333334,1365.7033333333331,1457.8,1.831386025759621,1135.426666666667,3,DEV0374,0,Pune,0,USER0374_MERCHANT0488,0,1,0.8660254037844386,0.5000000000000001,0,7.824897648110317
TXN005532,USER0374,2026-01-11 10:24:54,1498.3,USER0374,MERCHANT0171,P2P,Travel,DEV0374,Pune,FAILED,0,NORMAL,10,6,2026-01-11,1,0,2501.13,2026-01-10 04:38:25,1786.4833333333333,1649.56,1608.1999999999998,0.9083028201459783,-151.26,4,DEV0374,0,Pune,0,USER0374_MERCHANT0171,0,1,0.49999999999999994,-0.8660254037844387,0,7.312753611500858
TXN005975,USER0374,2026-01-12 06:30:33,2119.1,USER0374,MERCHANT0464,RECHARGE,Shopping,DEV0374,Pune,SUCCESS,0,NORMAL,6,0,2026-01-12,0,0,1498.3,2026-01-11 10:24:54,1205.65,1619.308,1498.3,1.3086454213775267,499.7919999999999,5,DEV0374,0,Pune,0,USER0374_MERCHANT0464,0,1,1.0,6.123233995736766e-17,0,7.659218536364918
TXN007294,USER0374,2026-01-14 17:58:27,1880.96,USER0374,MERCHANT0236,P2P,Shopping,DEV0374,Pune,SUCCESS,0,NORMAL,17,2,2026-01-14,0,0,2119.1,2026-01-12 06:30:33,3567.9,1702.6066666666666,1628.4499999999998,1.1047531040639647,178.35333333333347,6,DEV0374,0,Pune,0,USER0374_MERCHANT0236,0,1,-0.9659258262890683,-0.25881904510252063,0,7.5400690659343335
TXN007389,USER0374,2026-01-14 22:23:51,1255.75,USER0374,MERCHANT0348,P2P,Shopping,DEV0374,Pune,FAILED,0,NORMAL,22,2,2026-01-14,0,0,1880.96,2026-01-14 17:58:27,265.4,1728.0857142857142,1758.6,0.7266711307309492,-472.3357142857142,7,DEV0374,0,Pune,0,USER0374_MERCHANT0348,0,1,-0.5000000000000004,0.8660254037844384,0,7.136284302572685
TXN007871,USER0374,2026-01-15 20:31:58,1359.15,USER0374,MERCHANT0477,P2M,Travel,DEV0374,Pune,SUCCESS,0,NORMAL,20,3,2026-01-15,0,0,1255.75,2026-01-14 22:23:51,1328.1166666666666,1669.0437499999998,1628.4499999999998,0.814328563885758,-309.8937499999997,8,DEV0374,0,Pune,0,USER0374_MERCHANT0477,0,1,-0.8660254037844386,0.5000000000000001,0,7.215350266765796
TXN007957,USER0374,2026-01-16 00:42:56,2254.21,USER0374,MERCHANT0101,RECHARGE,Shopping,DEV0374,Pune,FAILED,0,NORMAL,0,4,2026-01-16,0,1,1359.15,2026-01-15 20:31:58,250.96666666666667,1634.611111111111,1498.3,1.3790497230058119,619.598888888889,9,DEV0374,0,Pune,0,USER0374_MERCHANT0101,0,1,0.0,1.0,0,7.720998373986595
TXN008006,USER0374,2026-01-16 02:54:36,1242.76,USER0374,MERCHANT0028,P2P,Travel,DEV0374,Pune,SUCCESS,0,NORMAL,2,4,2026-01-16,0,1,2254.21,2026-01-16 00:42:56,131.66666666666666,1696.571,1628.4499999999998,0.7325128155556119,-453.8109999999999,10,DEV0374,0,Pune,0,USER0374_MERCHANT0028,0,1,0.49999999999999994,0.8660254037844387,0,7.125894328641485
TXN008114,USER0374,2026-01-16 07:59:42,1937.56,USER0374,MERCHANT0307,BILL_PAYMENT,Grocery,DEV0374,Pune,SUCCESS,0,NORMAL,7,4,2026-01-16,0,0,1242.76,2026-01-16 02:54:36,305.1,1655.3154545454547,1498.3,1.1705080108323214,282.24454545454523,11,DEV0374,0,Pune,0,USER0374_MERCHANT0307,0,1,0.9659258262890683,-0.25881904510252063,0,7.569700708398818
